Time,Sample number,Temperature,Humidity,Sensor response,PM response,Temperature MFC
2020-05-28 09:36:57.793261,497,23,48,61,73,8
2020-05-28 09:36:57.793272,498,22,89,9,65,29
2020-05-28 09:36:57.793284,499,34,36,31,75,31
2020-05-28 09:36:57.793296,500,13,44,86,34,12
2020-05-28 09:36:57.793308,501,36,68,66,33,34
2020-05-28 09:36:57.793320,502,6,36,44,84,13
2020-05-28 09:36:57.793331,503,15,68,22,43,1
2020-05-28 09:36:57.793343,504,28,46,48,87,8
2020-05-28 09:36:57.793354,505,18,16,85,54,33
2020-05-28 09:36:57.793366,506,38,82,0,42,10
2020-05-28 09:36:57.793377,507,29,86,37,44,20
2020-05-28 09:36:57.793389,508,11,90,11,19,32
2020-05-28 09:36:57.793400,509,30,60,86,10,28
2020-05-28 09:36:57.793412,510,6,17,57,10,11
2020-05-28 09:36:57.793423,511,16,48,35,6,11
2020-05-28 09:36:57.793435,512,4,18,65,100,1
2020-05-28 09:36:57.793447,513,35,44,81,92,38
2020-05-28 09:36:57.793458,514,19,33,62,54,33
2020-05-28 09:36:57.793470,515,25,64,57,34,28
2020-05-28 09:36:57.793481,516,4,88,29,11,14
2020-05-28 09:36:57.793493,517,37,36,31,82,2
2020-05-28 09:36:57.793504,518,28,52,100,14,25
2020-05-28 09:36:57.793516,519,35,63,48,56,20
2020-05-28 09:36:57.793527,520,28,42,73,72,37
2020-05-28 09:36:57.793538,521,26,81,84,50,5
2020-05-28 09:36:57.793550,522,7,79,91,80,37
2020-05-28 09:36:57.793561,523,27,65,100,22,20
2020-05-28 09:36:57.793573,524,29,73,59,21,25
2020-05-28 09:36:57.793584,525,18,53,11,10,34
2020-05-28 09:36:57.793596,526,4,77,14,16,8
2020-05-28 09:36:57.793607,527,17,26,96,46,39
2020-05-28 09:36:57.793619,528,5,18,28,74,0
2020-05-28 09:36:57.793630,529,7,33,91,60,18
2020-05-28 09:36:57.793642,530,19,78,14,27,40
2020-05-28 09:36:57.793664,531,0,29,9,88,22
2020-05-28 09:36:57.793678,532,11,42,25,21,18
2020-05-28 09:36:57.793690,533,37,39,84,78,1
2020-05-28 09:36:57.793701,534,38,46,60,91,27
2020-05-28 09:36:57.793713,535,30,53,14,46,6
2020-05-28 09:36:57.793724,536,13,61,69,36,30
2020-05-28 09:36:57.793736,537,17,47,95,29,15
2020-05-28 09:36:57.793747,538,20,27,3,52,6
2020-05-28 09:36:57.793759,539,21,61,39,7,23
2020-05-28 09:36:57.793770,540,22,73,48,43,40
2020-05-28 09:36:57.793782,541,2,71,10,15,32
2020-05-28 09:36:57.793794,542,6,52,88,39,32
2020-05-28 09:36:57.793805,543,25,89,18,7,10
2020-05-28 09:36:57.793817,544,35,36,88,82,27
2020-05-28 09:36:57.793828,545,19,50,46,77,6
2020-05-28 09:36:57.793840,546,37,67,17,95,31
2020-05-28 09:36:57.793851,547,15,88,56,75,40
2020-05-28 09:36:57.793863,548,1,83,32,62,32
2020-05-28 09:36:57.793874,549,7,30,72,87,7
2020-05-28 09:36:57.793886,550,8,90,25,16,16
2020-05-28 09:36:57.793898,551,22,35,61,27,28
2020-05-28 09:36:57.793909,552,19,42,85,17,10
2020-05-28 09:36:57.793920,553,36,71,93,14,14
2020-05-28 09:36:57.793932,554,21,55,52,66,22
2020-05-28 09:36:57.793943,555,12,58,77,64,22
2020-05-28 09:36:57.793955,556,33,86,25,19,13
2020-05-28 09:36:57.793966,557,31,85,38,78,34
2020-05-28 09:36:57.793978,558,13,23,74,34,0
2020-05-28 09:36:57.793990,559,28,87,86,32,27
2020-05-28 09:36:57.794001,560,2,41,71,15,29
2020-05-28 09:36:57.794013,561,36,40,87,29,21
2020-05-28 09:36:57.794025,562,12,76,0,86,27
2020-05-28 09:36:57.794037,563,40,67,14,63,35
2020-05-28 09:36:57.794048,564,12,36,67,21,5
2020-05-28 09:36:57.794060,565,21,79,85,52,38
2020-05-28 09:36:57.794071,566,29,27,54,38,34
2020-05-28 09:36:57.794083,567,3,44,93,43,12
2020-05-28 09:36:57.794094,568,23,27,73,92,39
2020-05-28 09:36:57.794106,569,24,36,25,52,16
2020-05-28 09:36:57.794117,570,8,21,61,19,1
2020-05-28 09:36:57.794129,571,2,85,69,28,8
2020-05-28 09:36:57.794140,572,38,61,85,21,24
2020-05-28 09:36:57.794152,573,32,82,23,9,22
2020-05-28 09:36:57.794163,574,2,16,95,10,35
2020-05-28 09:36:57.794175,575,23,17,10,41,34
2020-05-28 09:36:57.794186,576,31,15,67,40,1
2020-05-28 09:36:57.794198,577,32,56,0,54,40
2020-05-28 09:36:57.794209,578,16,52,73,54,5
2020-05-28 09:36:57.794221,579,27,90,100,95,1
2020-05-28 09:36:57.794232,580,4,75,14,82,27
2020-05-28 09:36:57.794244,581,3,74,21,4,22
2020-05-28 09:36:57.794255,582,27,52,4,82,39
2020-05-28 09:36:57.794267,583,26,75,19,74,8
2020-05-28 09:36:57.794278,584,35,54,33,56,8
2020-05-28 09:36:57.794290,585,15,69,99,83,31
2020-05-28 09:36:57.794301,586,23,63,48,43,31
2020-05-28 09:36:57.794313,587,39,85,46,50,13
2020-05-28 09:36:57.794325,588,27,70,61,70,2
2020-05-28 09:36:57.794336,589,5,25,31,5,33
2020-05-28 09:36:57.794348,590,9,28,87,92,21
2020-05-28 09:36:57.794359,591,5,67,72,23,13
2020-05-28 09:36:57.794371,592,34,46,66,68,3
2020-05-28 09:36:57.794382,593,4,47,3,97,2
2020-05-28 09:36:57.794394,594,25,74,43,97,19
2020-05-28 09:36:57.794406,595,10,63,76,60,6
2020-05-28 09:36:57.794417,596,25,37,54,7,19
2020-05-28 09:36:57.794429,597,27,88,68,93,24
2020-05-28 09:36:57.794440,598,9,77,61,100,32
2020-05-28 09:36:57.794452,599,37,50,28,85,6
2020-05-28 09:36:57.794463,600,4,47,89,24,40
2020-05-28 09:36:57.794475,601,13,67,36,76,21
2020-05-28 09:36:57.794486,602,18,50,49,56,25
2020-05-28 09:36:57.794498,603,1,86,26,95,35
2020-05-28 09:36:57.794510,604,40,15,59,68,1
2020-05-28 09:36:57.794521,605,17,63,58,8,4
2020-05-28 09:36:57.794533,606,38,21,92,8,17
2020-05-28 09:36:57.794544,607,10,89,69,35,0
2020-05-28 09:36:57.794556,608,25,60,80,0,8
2020-05-28 09:36:57.794567,609,18,74,62,1,0
2020-05-28 09:36:57.794579,610,24,75,90,79,10
2020-05-28 09:36:57.794590,611,37,86,40,72,14
2020-05-28 09:36:57.794602,612,22,85,95,62,1
2020-05-28 09:36:57.794613,613,13,63,14,3,29
2020-05-28 09:36:57.794625,614,34,64,26,95,25
2020-05-28 09:36:57.794637,615,3,25,45,21,9
2020-05-28 09:36:57.794648,616,13,76,21,43,13
2020-05-28 09:36:57.794660,617,40,83,33,80,5
2020-05-28 09:36:57.794671,618,33,16,9,23,13
2020-05-28 09:36:57.794690,619,14,30,95,26,4
2020-05-28 09:36:57.794703,620,23,56,73,4,33
2020-05-28 09:36:57.794715,621,14,19,43,21,12
2020-05-28 09:36:57.794727,622,12,43,22,70,21
2020-05-28 09:36:57.794738,623,3,58,74,45,34
2020-05-28 09:36:57.794749,624,18,79,97,8,28
2020-05-28 09:36:57.794762,625,34,25,82,70,34
2020-05-28 09:36:57.794774,626,29,50,93,77,8
2020-05-28 09:36:57.794785,627,33,68,79,86,29
2020-05-28 09:36:57.794797,628,25,54,68,43,26
2020-05-28 09:36:57.794808,629,40,31,47,98,24
2020-05-28 09:36:57.794820,630,17,60,2,52,5
2020-05-28 09:36:57.794832,631,3,41,15,90,24
2020-05-28 09:36:57.794843,632,10,64,18,12,40
2020-05-28 09:36:57.794855,633,23,56,17,34,26
2020-05-28 09:36:57.794866,634,34,29,82,42,25
2020-05-28 09:36:57.794878,635,8,41,6,97,10
2020-05-28 09:36:57.794889,636,10,85,76,77,19
2020-05-28 09:36:57.794901,637,27,58,68,94,37
2020-05-28 09:36:57.794912,638,35,65,74,58,35
2020-05-28 09:36:57.794924,639,6,57,19,7,34
2020-05-28 09:36:57.794935,640,22,24,32,24,37
2020-05-28 09:36:57.794947,641,2,16,79,61,29
2020-05-28 09:36:57.794958,642,12,37,41,23,30
2020-05-28 09:36:57.794970,643,29,83,12,9,21
2020-05-28 09:36:57.794982,644,30,27,5,80,4
2020-05-28 09:36:57.794993,645,22,80,55,80,30
2020-05-28 09:36:57.795005,646,12,18,30,55,0
2020-05-28 09:36:57.795016,647,28,65,84,29,17
2020-05-28 09:36:57.795028,648,9,30,84,41,2
2020-05-28 09:36:57.795040,649,15,90,90,94,28
2020-05-28 09:36:57.795051,650,24,60,76,65,20
2020-05-28 09:36:57.795063,651,20,45,34,7,40
2020-05-28 09:36:57.795074,652,22,38,86,8,4
2020-05-28 09:36:57.795085,653,25,55,13,28,16
2020-05-28 09:36:57.795097,654,16,30,84,45,37
2020-05-28 09:36:57.795109,655,33,29,57,31,26
2020-05-28 09:36:57.795120,656,7,70,73,65,12
2020-05-28 09:36:57.795132,657,25,82,42,47,36
2020-05-28 09:36:57.795143,658,26,38,87,28,28
2020-05-28 09:36:57.795155,659,25,90,93,51,18
2020-05-28 09:36:57.795166,660,16,44,31,96,32
2020-05-28 09:36:57.795178,661,33,34,44,56,4
2020-05-28 09:36:57.795189,662,3,75,8,66,3
2020-05-28 09:36:57.795201,663,0,45,6,39,17
2020-05-28 09:36:57.795212,664,12,57,3,92,19
2020-05-28 09:36:57.795224,665,8,51,32,51,13
2020-05-28 09:36:57.795235,666,23,68,13,96,3
2020-05-28 09:36:57.795247,667,23,53,23,79,12
2020-05-28 09:36:57.795258,668,17,68,21,27,33
2020-05-28 09:36:57.795270,669,32,53,12,15,11
2020-05-28 09:36:57.795281,670,8,36,26,94,20
2020-05-28 09:36:57.795293,671,16,76,42,80,12
2020-05-28 09:36:57.795304,672,6,47,78,66,20
2020-05-28 09:36:57.795316,673,34,68,87,26,38
2020-05-28 09:36:57.795327,674,12,24,17,53,22
2020-05-28 09:36:57.795338,675,20,18,54,25,35
2020-05-28 09:36:57.795350,676,25,76,25,69,36
2020-05-28 09:36:57.795361,677,38,29,1,38,4
2020-05-28 09:36:57.795373,678,30,28,64,61,24
2020-05-28 09:36:57.795384,679,38,40,12,28,22
2020-05-28 09:36:57.795396,680,0,38,2,51,11
2020-05-28 09:36:57.795407,681,6,68,26,77,17
2020-05-28 09:36:57.795419,682,15,73,76,81,24
2020-05-28 09:36:57.795430,683,15,37,11,68,2
2020-05-28 09:36:57.795442,684,39,46,9,86,30
2020-05-28 09:36:57.795453,685,13,69,40,73,35
2020-05-28 09:36:57.795464,686,19,68,75,85,32
2020-05-28 09:36:57.795477,687,24,73,25,27,25
2020-05-28 09:36:57.795489,688,29,40,1,24,2
2020-05-28 09:36:57.795500,689,8,63,51,18,20
2020-05-28 09:36:57.795511,690,30,35,44,76,38
2020-05-28 09:36:57.795523,691,5,88,73,95,24
2020-05-28 09:36:57.795534,692,20,17,0,22,18
2020-05-28 09:36:57.795546,693,31,57,12,24,24
2020-05-28 09:36:57.795557,694,2,87,77,25,34
2020-05-28 09:36:57.795569,695,28,61,6,79,3
2020-05-28 09:36:57.795580,696,24,47,11,42,36
2020-05-28 09:36:57.795592,697,37,24,37,18,15
2020-05-28 09:36:57.795604,698,5,53,35,75,11
2020-05-28 09:36:57.795615,699,32,90,35,9,30
2020-05-28 09:36:57.795627,700,37,64,80,22,13
2020-05-28 09:36:57.795638,701,15,78,10,91,37
2020-05-28 09:36:57.795650,702,6,45,27,43,15
2020-05-28 09:36:57.795661,703,29,27,1,36,25
2020-05-28 09:36:57.795673,704,16,63,95,58,20
2020-05-28 09:36:57.795684,705,24,78,20,59,23
2020-05-28 09:36:57.795696,706,6,71,99,79,32
2020-05-28 09:36:57.795723,707,1,66,76,98,15
2020-05-28 09:36:57.795740,708,26,66,75,69,36
2020-05-28 09:36:57.795750,709,20,67,98,71,6
2020-05-28 09:36:57.795760,710,33,89,87,74,28
2020-05-28 09:36:57.795770,711,37,50,79,34,37
2020-05-28 09:36:57.795780,712,10,76,68,30,22
2020-05-28 09:36:57.795790,713,19,28,13,1,14
2020-05-28 09:36:57.795799,714,16,29,99,63,22
2020-05-28 09:36:57.795809,715,18,49,61,77,1
2020-05-28 09:36:57.795819,716,27,39,96,87,11
2020-05-28 09:36:57.795829,717,29,72,99,12,24
2020-05-28 09:36:57.795839,718,10,35,94,99,40
2020-05-28 09:36:57.795848,719,33,73,57,3,9
2020-05-28 09:36:57.795858,720,21,52,28,25,38
2020-05-28 09:36:57.795868,721,3,15,73,7,4
2020-05-28 09:36:57.795878,722,34,54,38,4,0
2020-05-28 09:36:57.795887,723,38,89,89,29,8
2020-05-28 09:36:57.795897,724,18,34,61,18,2
2020-05-28 09:36:57.795907,725,7,29,83,90,10
2020-05-28 09:36:57.795917,726,2,35,90,27,35
2020-05-28 09:36:57.795926,727,2,51,4,11,7
2020-05-28 09:36:57.795936,728,7,42,32,99,16
2020-05-28 09:36:57.795946,729,32,65,69,26,20
2020-05-28 09:36:57.795956,730,24,90,93,13,23
2020-05-28 09:36:57.795966,731,17,83,56,56,21
2020-05-28 09:36:57.795975,732,22,16,73,13,35
2020-05-28 09:36:57.795985,733,22,33,47,1,2
2020-05-28 09:36:57.795995,734,28,43,89,31,32
2020-05-28 09:36:57.796005,735,3,28,64,29,40
2020-05-28 09:36:57.796014,736,39,43,77,72,4
2020-05-28 09:36:57.796024,737,34,20,49,96,6
2020-05-28 09:36:57.796034,738,16,55,85,9,18
2020-05-28 09:36:57.796043,739,38,48,40,53,4
2020-05-28 09:36:57.796053,740,18,52,11,46,35
2020-05-28 09:36:57.796063,741,37,62,44,46,21
2020-05-28 09:36:57.796073,742,39,25,2,42,33
2020-05-28 09:36:57.796082,743,13,39,27,82,38
2020-05-28 09:36:57.796092,744,8,39,4,26,35
2020-05-28 09:36:57.796102,745,34,79,51,5,7
2020-05-28 09:36:57.796112,746,17,66,11,4,27
2020-05-28 09:36:57.796121,747,27,17,45,34,30
2020-05-28 09:36:57.796131,748,14,80,62,7,31
2020-05-28 09:36:57.796141,749,1,71,98,56,31
2020-05-28 09:36:57.796151,750,31,68,29,41,38
2020-05-28 09:36:57.796161,751,28,65,4,16,37
2020-05-28 09:36:57.796171,752,16,80,22,26,7
2020-05-28 09:36:57.796181,753,5,73,23,0,19
2020-05-28 09:36:57.796190,754,30,87,4,72,17
2020-05-28 09:36:57.796200,755,15,48,46,28,29
2020-05-28 09:36:57.796210,756,10,49,76,9,12
2020-05-28 09:36:57.796220,757,25,89,79,57,23
2020-05-28 09:36:57.796229,758,9,73,63,34,37
2020-05-28 09:36:57.796239,759,7,63,86,65,12
2020-05-28 09:36:57.796249,760,26,70,47,36,30
2020-05-28 09:36:57.796259,761,38,66,36,28,3
2020-05-28 09:36:57.796269,762,22,58,79,33,7
2020-05-28 09:36:57.796278,763,14,85,93,52,8
2020-05-28 09:36:57.796288,764,6,17,21,15,29
2020-05-28 09:36:57.796298,765,33,56,81,62,12
2020-05-28 09:36:57.796308,766,40,22,84,53,5
2020-05-28 09:36:57.796317,767,4,90,36,96,7
2020-05-28 09:36:57.796327,768,18,35,72,41,30
2020-05-28 09:36:57.796337,769,14,73,93,12,29
2020-05-28 09:36:57.796347,770,21,77,57,50,7
2020-05-28 09:36:57.796356,771,29,73,98,95,29
2020-05-28 09:36:57.796366,772,2,84,42,31,27
2020-05-28 09:36:57.796376,773,18,76,18,63,5
2020-05-28 09:36:57.796385,774,21,24,93,65,27
2020-05-28 09:36:57.796395,775,16,30,71,33,14
2020-05-28 09:36:57.796405,776,3,79,80,56,40
2020-05-28 09:36:57.796414,777,15,66,29,45,2
2020-05-28 09:36:57.796424,778,39,28,26,58,7
2020-05-28 09:36:57.796434,779,3,48,70,18,35
2020-05-28 09:36:57.796444,780,21,51,40,55,7
2020-05-28 09:36:57.796453,781,9,57,53,30,26
2020-05-28 09:36:57.796463,782,4,34,44,56,9
2020-05-28 09:36:57.796473,783,35,72,19,58,23
2020-05-28 09:36:57.796483,784,38,19,25,41,0
2020-05-28 09:36:57.796492,785,5,68,64,36,32
2020-05-28 09:36:57.796502,786,25,69,13,8,36
2020-05-28 09:36:57.796512,787,12,58,22,80,31
2020-05-28 09:36:57.796522,788,9,82,68,24,12
2020-05-28 09:36:57.796531,789,19,25,4,7,25
2020-05-28 09:36:57.796541,790,10,77,83,81,16
2020-05-28 09:36:57.796551,791,38,37,76,67,3
2020-05-28 09:36:57.796561,792,22,39,58,13,16
2020-05-28 09:36:57.796570,793,31,87,32,50,37
2020-05-28 09:36:57.796580,794,39,65,55,94,38
2020-05-28 09:36:57.796590,795,7,60,46,41,30
2020-05-28 09:36:57.796606,796,28,43,78,43,26
2020-05-28 09:36:57.796617,797,3,56,34,0,14
2020-05-28 09:36:57.796627,798,5,47,92,10,3
2020-05-28 09:36:57.796637,799,38,40,94,67,37
2020-05-28 09:36:57.796646,800,2,24,100,2,35
2020-05-28 09:36:57.796656,801,27,55,27,92,37
2020-05-28 09:36:57.796666,802,24,59,26,65,13
2020-05-28 09:36:57.796676,803,9,17,11,9,13
2020-05-28 09:36:57.796685,804,1,60,98,67,18
2020-05-28 09:36:57.796695,805,19,26,86,94,9
2020-05-28 09:36:57.796705,806,25,51,4,77,10
2020-05-28 09:36:57.796715,807,22,85,4,28,12
2020-05-28 09:36:57.796724,808,16,46,43,48,12
2020-05-28 09:36:57.796734,809,1,37,68,96,10
2020-05-28 09:36:57.796744,810,34,32,67,73,28
2020-05-28 09:36:57.796754,811,28,46,71,17,34
2020-05-28 09:36:57.796764,812,24,42,39,51,6
2020-05-28 09:36:57.796774,813,0,38,7,55,36
2020-05-28 09:36:57.796784,814,36,70,79,0,30
2020-05-28 09:36:57.796794,815,7,15,21,71,17
2020-05-28 09:36:57.796803,816,22,35,12,10,20
2020-05-28 09:36:57.796813,817,34,21,4,74,14
2020-05-28 09:36:57.796838,818,19,40,85,95,36
2020-05-28 09:36:57.796850,819,32,34,27,62,24
2020-05-28 09:36:57.796859,820,24,38,10,0,1
2020-05-28 09:36:57.796869,821,38,73,80,67,37
2020-05-28 09:36:57.796879,822,19,78,14,42,0
2020-05-28 09:36:57.796889,823,14,28,100,20,11
2020-05-28 09:36:57.796899,824,38,90,76,57,38
2020-05-28 09:36:57.796908,825,40,83,24,71,1
2020-05-28 09:36:57.796918,826,31,26,96,7,39
2020-05-28 09:36:57.796928,827,20,43,83,37,38
2020-05-28 09:36:57.796938,828,28,83,41,55,10
2020-05-28 09:36:57.796947,829,11,72,48,11,20
2020-05-28 09:36:57.796957,830,21,28,17,18,35
2020-05-28 09:36:57.796967,831,18,57,68,17,6
2020-05-28 09:36:57.796977,832,22,73,35,34,7
2020-05-28 09:36:57.796986,833,34,51,60,68,21
2020-05-28 09:36:57.796996,834,4,71,75,86,13
2020-05-28 09:36:57.797006,835,1,27,5,6,22
2020-05-28 09:36:57.797016,836,17,18,83,85,39
2020-05-28 09:36:57.797030,837,8,76,65,47,19
2020-05-28 09:36:57.797041,838,3,80,9,100,34
2020-05-28 09:36:57.797051,839,25,88,78,96,7
2020-05-28 09:36:57.797061,840,30,48,93,93,28
2020-05-28 09:36:57.797071,841,34,69,57,66,26
2020-05-28 09:36:57.797081,842,5,27,32,27,29
2020-05-28 09:36:57.797091,843,38,33,40,96,14
2020-05-28 09:36:57.797100,844,19,32,78,9,3
2020-05-28 09:36:57.797110,845,30,75,62,51,11
2020-05-28 09:36:57.797120,846,18,48,35,7,16
2020-05-28 09:36:57.797130,847,36,27,15,52,26
2020-05-28 09:36:57.797139,848,39,40,55,77,20
2020-05-28 09:36:57.797149,849,40,81,96,79,26
2020-05-28 09:36:57.797159,850,34,83,99,68,26
2020-05-28 09:36:57.797169,851,32,21,46,74,12
2020-05-28 09:36:57.797179,852,30,36,76,11,5
2020-05-28 09:36:57.797189,853,1,50,17,99,24
2020-05-28 09:36:57.797198,854,2,71,77,36,19
2020-05-28 09:36:57.797208,855,0,51,58,6,15
2020-05-28 09:36:57.797218,856,32,22,36,28,0
2020-05-28 09:36:57.797228,857,39,23,6,80,39
2020-05-28 09:36:57.797238,858,21,40,41,26,2
2020-05-28 09:36:57.797247,859,19,59,48,81,24
2020-05-28 09:36:57.797257,860,10,33,11,46,34
2020-05-28 09:36:57.797267,861,28,18,17,13,25
2020-05-28 09:36:57.797277,862,35,80,56,79,10
2020-05-28 09:36:57.797286,863,9,30,20,63,31
2020-05-28 09:36:57.797296,864,3,77,61,65,22
2020-05-28 09:36:57.797306,865,38,89,63,76,4
2020-05-28 09:36:57.797316,866,30,51,69,94,13
2020-05-28 09:36:57.797325,867,4,61,36,65,28
2020-05-28 09:36:57.797335,868,40,70,35,11,19
2020-05-28 09:36:57.797345,869,27,47,19,14,12
2020-05-28 09:36:57.797355,870,1,77,10,16,10
2020-05-28 09:36:57.797365,871,22,35,98,92,24
2020-05-28 09:36:57.797374,872,30,22,74,4,9
2020-05-28 09:36:57.797384,873,22,19,49,70,36
2020-05-28 09:36:57.797395,874,0,76,36,28,39
2020-05-28 09:36:57.797405,875,25,21,93,29,4
2020-05-28 09:36:57.797414,876,19,19,12,30,32
2020-05-28 09:36:57.797424,877,13,17,83,86,8
2020-05-28 09:36:57.797434,878,6,70,53,39,29
2020-05-28 09:36:57.797444,879,28,60,79,48,23
2020-05-28 09:36:57.797453,880,1,61,66,82,22
2020-05-28 09:36:57.797463,881,2,63,41,52,24
2020-05-28 09:36:57.797473,882,33,65,68,80,37
2020-05-28 09:36:57.797483,883,20,31,9,31,14
2020-05-28 09:36:57.797492,884,5,31,8,17,40
2020-05-28 09:36:57.797510,885,3,41,11,56,7
2020-05-28 09:36:57.797522,886,30,62,97,5,35
2020-05-28 09:36:57.797532,887,39,70,63,86,4
2020-05-28 09:36:57.797541,888,26,50,58,44,22
2020-05-28 09:36:57.797551,889,32,23,87,94,15
2020-05-28 09:36:57.797561,890,12,68,68,6,10
2020-05-28 09:36:57.797571,891,14,15,10,53,16
2020-05-28 09:36:57.797581,892,18,74,84,3,18
2020-05-28 09:36:57.797590,893,26,32,86,54,22
2020-05-28 09:36:57.797600,894,26,30,9,33,6
2020-05-28 09:36:57.797610,895,25,33,12,76,20
2020-05-28 09:36:57.797620,896,25,37,47,75,34
2020-05-28 09:36:57.797629,897,23,47,24,50,15
2020-05-28 09:36:57.797639,898,40,87,98,71,31
2020-05-28 09:36:57.797649,899,33,43,94,67,12
2020-05-28 09:36:57.797659,900,18,56,67,82,7
2020-05-28 09:36:57.797668,901,6,46,9,91,18
2020-05-28 09:36:57.797678,902,11,81,64,60,26
2020-05-28 09:36:57.797688,903,29,40,6,19,6
2020-05-28 09:36:57.797698,904,30,37,87,42,31
2020-05-28 09:36:57.797708,905,24,20,11,10,20
2020-05-28 09:36:57.797717,906,1,22,46,74,18
2020-05-28 09:36:57.797727,907,38,67,51,97,39
2020-05-28 09:36:57.797737,908,30,58,87,7,28
2020-05-28 09:36:57.797747,909,18,76,67,25,13
2020-05-28 09:36:57.797756,910,32,88,49,51,24
2020-05-28 09:36:57.797766,911,35,67,77,98,14
2020-05-28 09:36:57.797776,912,36,33,2,83,0
2020-05-28 09:36:57.797786,913,0,26,99,22,9
2020-05-28 09:36:57.797795,914,7,18,26,40,6
2020-05-28 09:36:57.797805,915,36,89,37,23,31
2020-05-28 09:36:57.797815,916,10,38,28,83,39
2020-05-28 09:36:57.797825,917,28,59,5,83,4
2020-05-28 09:36:57.797834,918,8,31,59,79,23
2020-05-28 09:36:57.797844,919,40,28,56,20,5
2020-05-28 09:36:57.797854,920,11,22,99,23,23
2020-05-28 09:36:57.797864,921,27,78,33,91,31
2020-05-28 09:36:57.797873,922,15,15,43,47,2
2020-05-28 09:36:57.797883,923,15,82,15,6,38
2020-05-28 09:36:57.797893,924,2,57,13,31,20
2020-05-28 09:36:57.797903,925,18,73,52,88,27
2020-05-28 09:36:57.797913,926,5,76,63,36,8
2020-05-28 09:36:57.797922,927,11,80,96,38,1
2020-05-28 09:36:57.797932,928,26,39,59,71,7
2020-05-28 09:36:57.797942,929,23,88,28,10,34
2020-05-28 09:36:57.797952,930,0,17,21,11,17
2020-05-28 09:36:57.797962,931,8,36,13,79,2
2020-05-28 09:36:57.797972,932,29,22,89,83,0
2020-05-28 09:36:57.797981,933,24,51,56,43,17
2020-05-28 09:36:57.797991,934,1,67,53,86,24
2020-05-28 09:36:57.798001,935,38,62,23,24,34
2020-05-28 09:36:57.798010,936,23,33,69,17,4
2020-05-28 09:36:57.798021,937,34,32,78,54,21
2020-05-28 09:36:57.798031,938,27,57,10,51,3
2020-05-28 09:36:57.798041,939,31,27,20,45,39
2020-05-28 09:36:57.798050,940,13,20,76,56,27
2020-05-28 09:36:57.798060,941,24,25,58,2,14
2020-05-28 09:36:57.798070,942,25,57,33,6,36
2020-05-28 09:36:57.798080,943,27,84,54,27,4
2020-05-28 09:36:57.798090,944,34,67,6,6,19
2020-05-28 09:36:57.798099,945,26,26,27,15,7
2020-05-28 09:36:57.798109,946,18,64,93,33,21
2020-05-28 09:36:57.798119,947,2,28,76,38,12
2020-05-28 09:36:57.798128,948,8,64,97,44,17
2020-05-28 09:36:57.798138,949,24,23,41,26,14
2020-05-28 09:36:57.798148,950,11,54,80,22,3
2020-05-28 09:36:57.798158,951,19,70,13,60,18
2020-05-28 09:36:57.798167,952,9,86,66,58,36
2020-05-28 09:36:57.798177,953,20,45,45,0,8
2020-05-28 09:36:57.798187,954,15,85,35,43,20
2020-05-28 09:36:57.798197,955,17,33,89,83,22
2020-05-28 09:36:57.798207,956,23,52,88,40,13
2020-05-28 09:36:57.798216,957,29,80,20,12,25
2020-05-28 09:36:57.798226,958,26,52,89,94,30
2020-05-28 09:36:57.798236,959,25,25,53,19,33
2020-05-28 09:36:57.798246,960,39,87,100,45,14
2020-05-28 09:36:57.798256,961,29,55,49,61,7
2020-05-28 09:36:57.798265,962,39,71,25,77,11
2020-05-28 09:36:57.798275,963,7,85,39,63,4
2020-05-28 09:36:57.798285,964,12,24,37,36,21
2020-05-28 09:36:57.798294,965,32,26,6,63,0
2020-05-28 09:36:57.798304,966,38,61,46,72,16
2020-05-28 09:36:57.798314,967,39,85,5,65,14
2020-05-28 09:36:57.798324,968,8,49,32,97,17
2020-05-28 09:36:57.798334,969,1,57,2,7,23
2020-05-28 09:36:57.798343,970,39,25,62,68,31
2020-05-28 09:36:57.798353,971,2,66,7,28,31
